name,hash
DemoMsg/Demo102_0.msbt,c6a1a71f
DemoMsg/Demo104_0.msbt,475ccd03
DemoMsg/Demo104_1.msbt,c938eb5c
DemoMsg/Demo105_0.msbt,06a8d3d5
DemoMsg/Demo105_1.msbt,ff83b5ba
DemoMsg/Demo109_1.msbt,209e9a52
DemoMsg/Demo109_2.msbt,79ea4855
DemoMsg/Demo114_0.msbt,3d4a3182
DemoMsg/Demo116_0.msbt,431f7c1d
DemoMsg/Demo117_0.msbt,841bb442
DemoMsg/Demo119_0.msbt,829f6b56
DemoMsg/Demo120_0.msbt,282732a8
DemoMsg/Demo122_0.msbt,492587e0
DemoMsg/Demo123_0.msbt,f8846301
DemoMsg/Demo125_0.msbt,65d1c009
DemoMsg/Demo126_0.msbt,edc4f22c
DemoMsg/Demo127_0.msbt,b4e57f1b
DemoMsg/Demo128_0.msbt,b2b5c868
DemoMsg/Demo129_0.msbt,5c50237c
DemoMsg/Demo130_0.msbt,0aeb70be
DemoMsg/Demo131_0.msbt,13905176
DemoMsg/Demo132_0.msbt,3c108129
DemoMsg/Demo133_0.msbt,eb6ef6f0
DemoMsg/Demo134_0.msbt,ffb9dc0d
DemoMsg/Demo135_0.msbt,9d9c3545
DemoMsg/Demo136_0.msbt,1fe9efcd
DemoMsg/Demo137_0.msbt,117b7013
DemoMsg/Demo138_0.msbt,61619dda
DemoMsg/Demo139_0.msbt,7aeb4c7d
DemoMsg/Demo142_0.msbt,8332d60a
DemoMsg/Demo143_0.msbt,5193adb3
DemoMsg/Demo143_1.msbt,a6f9a9ac
DemoMsg/Demo143_2.msbt,e62e2743
DemoMsg/Demo143_3.msbt,f07e489e
DemoMsg/Demo146_0.msbt,903bb2c7
DemoMsg/Demo146_1.msbt,1b1e9a53
DemoMsg/Demo148_0.msbt,b65be6b3
DemoMsg/Demo150_0.msbt,1de00bcf
DemoMsg/Demo151_0.msbt,48c89e1e
DemoMsg/Demo152_0.msbt,873a3351
DemoMsg/Demo153_0.msbt,8744d218
DemoMsg/Demo154_1.msbt,bf18f289
DemoMsg/Demo154_2.msbt,5d360578
DemoMsg/Demo155_0.msbt,4b3c99f3
DemoMsg/Demo156_0.msbt,5093019f
DemoMsg/Demo158_0.msbt,92a0a471
DemoMsg/Demo159_0.msbt,fa5d615f
DemoMsg/Demo160_0.msbt,4c6e1100
DemoMsg/Demo161_0.msbt,c789fb56
DemoMsg/Demo162_0.msbt,cede4b30
DemoMsg/Demo163_0.msbt,5992e484
DemoMsg/Demo164_0.msbt,4b86dac8
DemoMsg/Demo165_4.msbt,7a18111d
DemoMsg/Demo165_5.msbt,31ea26b1
DemoMsg/Demo169_0.msbt,e285f7b6
DemoMsg/Demo174_0.msbt,36a4bf51
DemoMsg/Demo175_0.msbt,b98d6de4
DemoMsg/Demo176_0.msbt,6baf0eac
DemoMsg/Demo177_0.msbt,2f3e9fbd
DemoMsg/Demo177_1.msbt,288bbb3f
DemoMsg/Demo200_0.msbt,6d740a21
DemoMsg/Demo201_0.msbt,95f64269
DemoMsg/Demo202_1.msbt,b7383dc2
DemoMsg/Demo202_2.msbt,212d3a77
DemoMsg/Demo202_3.msbt,7b5afb52
DemoMsg/Demo205_1.msbt,fc1af030
DemoMsg/Demo207_0.msbt,b514ff74
DemoMsg/Demo209_0.msbt,bcf3046a
DemoMsg/Demo210_0.msbt,f475ef7a
DemoMsg/Demo211_0.msbt,d9faabf6
DemoMsg/Demo300_0.msbt,bfd01ae7
DemoMsg/Demo309_0.msbt,5ac9c407
DemoMsg/Demo309_1.msbt,5c4b969b
DemoMsg/Demo309_2.msbt,2eb73bb2
DemoMsg/Demo318_0.msbt,50301794
DemoMsg/Demo330_0.msbt,d372750a
DemoMsg/Demo330_1.msbt,f5a2de14
DemoMsg/Demo331_0.msbt,84816e7a
DemoMsg/Demo346_3.msbt,321fd4a8
DemoMsg/Demo346_4.msbt,f6bfedeb
DemoMsg/Demo346_6.msbt,38133ec3
DemoMsg/Demo347_0.msbt,b30c7aa2
DemoMsg/Demo347_1.msbt,ac375685
DemoMsg/Demo370_0.msbt,610531af
DemoMsg/Demo480_0.msbt,e8f6a4a9
DemoMsg/Demo480_1.msbt,7dab8cb0
DemoMsg/Demo600_0.msbt,c0ced5e3
DemoMsg/Demo600_1.msbt,b0e6d12b
DemoMsg/Demo601_0.msbt,27418876
DemoMsg/Demo601_1.msbt,27a081db
DemoMsg/Demo603_0.msbt,99c3b472
DemoMsg/Demo605_0.msbt,aad9a380
DemoMsg/Demo606_0.msbt,e41f310c
DemoMsg/Demo607_0.msbt,295fe1b1
DemoMsg/Demo609_0.msbt,6a81bac0
DemoMsg/Demo610_0.msbt,212a281a
DemoMsg/Demo610_1.msbt,2e4944cc
DemoMsg/Demo610_2.msbt,fd89e3e3
DemoMsg/Demo610_3.msbt,bad2d4a7
DemoMsg/Demo611_0.msbt,9628b6fe
DemoMsg/Demo612_0.msbt,402ef042
DemoMsg/Demo612_1.msbt,04c511b3
DemoMsg/Demo612_2.msbt,8e94362a
DemoMsg/Demo612_3.msbt,b343984d
DemoMsg/Demo614_0.msbt,f2b4e7bb
DemoMsg/Demo614_1.msbt,07fe5344
DemoMsg/Demo614_2.msbt,2fb0ff0f
DemoMsg/Demo614_3.msbt,71fe3267
DemoMsg/Demo622_0.msbt,09e89f32
DemoMsg/Demo622_1.msbt,2018f5c6
DemoMsg/Demo622_2.msbt,9140bc5f
DemoMsg/Demo622_3.msbt,f50a9c60
DemoMsg/Demo623_0.msbt,fe55825a
DemoMsg/Demo640_0.msbt,425a0b0f
DemoMsg/Demo641_0.msbt,9856eb81
DemoMsg/Demo642_0.msbt,85aa01b0
DemoMsg/Demo643_0.msbt,71ae24b9
DemoMsg/Demo643_2.msbt,b3351507
DemoMsg/Demo645_0.msbt,1e624575
DemoMsg/Demo646_0.msbt,10f85063
DemoMsg/Demo647_0.msbt,07f9ee13
DemoMsg/Demo648_0.msbt,b59a6df4
DemoMsg/Demo660_0.msbt,eb0efbc7
DemoMsg/Demo661_0.msbt,1ba4a14f
DemoMsg/Demo662_0.msbt,a27f5250
DemoMsg/Demo663_0.msbt,d3eb14cc
DemoMsg/Demo664_0.msbt,976385d2
DemoMsg/Demo670_0.msbt,4fb3e8b3
DemoMsg/Demo670_1.msbt,4fb3e8b3
DemoMsg/Demo670_2.msbt,4fb3e8b3
DemoMsg/Demo670_3.msbt,4fb3e8b3
DemoMsg/Demo681_0.msbt,907c0b31
DemoMsg/Demo681_1.msbt,fb8cde12
DemoMsg/Demo700_0.msbt,9dc40fac
DemoMsg/Demo701_0.msbt,1acf91ab
DemoMsg/Demo704_0.msbt,9cf70883
DemoMsg/Demo705_0.msbt,dbb30347
DemoMsg/Demo706_0.msbt,c39c3b12
DemoMsg/Demo708_0.msbt,2d20c0a8
DemoMsg/Demo719_0.msbt,1380a99b
EventFlowMsg/100enemy.msbt,061f420e
EventFlowMsg/AncientBall_Kakariko.msbt,a94e20cc
EventFlowMsg/Animal_Forest.msbt,c1455bc9
EventFlowMsg/Animal_SunazarashiSP_C.msbt,053e2941
EventFlowMsg/ArmorProcessingEventTag.msbt,41186aef
EventFlowMsg/BalladOfHeroes.msbt,f7673d23
EventFlowMsg/BalladOfHeroGerudo.msbt,d66971cf
EventFlowMsg/BalladOfHeroGoron.msbt,6be58e7e
EventFlowMsg/BalladOfHeroRito.msbt,4a59a72b
EventFlowMsg/BalladOfHeroZora.msbt,ba666b3d
EventFlowMsg/BloodyMoonRelief.msbt,f3a887df
EventFlowMsg/Book.msbt,b90e92a2
EventFlowMsg/Bottle_Mes.msbt,e72ac8d1
EventFlowMsg/CarryingBlueFireEXMini.msbt,83ea9a67
EventFlowMsg/Cliff_Maze.msbt,3c3d7f16
EventFlowMsg/Common.msbt,5e1eaf51
EventFlowMsg/CursedStatue.msbt,0b82bb74
EventFlowMsg/DarkWoods.msbt,58694dc4
EventFlowMsg/Desert_Maze.msbt,4655bb80
EventFlowMsg/DgnObj_DLC_Weapon_Sword_502.msbt,f35e8981
EventFlowMsg/DgnObj_HintBoard.msbt,eb82302a
EventFlowMsg/DontDamageFlower.msbt,d6f14196
EventFlowMsg/Drag_Hero.msbt,02dfe4e1
EventFlowMsg/Dummy.msbt,f538d69b
EventFlowMsg/Electric_Relic.msbt,632c9966
EventFlowMsg/FairyFountain.msbt,0b0d0a7d
EventFlowMsg/FindDungeon.msbt,8c674b27
EventFlowMsg/Find_Impa.msbt,83535f17
EventFlowMsg/Fire_Relic.msbt,f7bd8de4
EventFlowMsg/FironeMini_GiantHorse.msbt,2dc5af39
EventFlowMsg/FironeMini_HeartPond.msbt,84df104d
EventFlowMsg/FironeMini_HorseEnemy.msbt,5fdf5707
EventFlowMsg/FironeMini_TerribleThunder.msbt,c4d72cf4
EventFlowMsg/FirstOhenro.msbt,4b211d9a
EventFlowMsg/FldObj_GerudoTownBook.msbt,019c95da
EventFlowMsg/FldObj_RockZoraRelief_A_M_01_ma.msbt,2b0d805c
EventFlowMsg/FourJewel.msbt,23078b13
EventFlowMsg/Gaman.msbt,d038c033
EventFlowMsg/GerudoMiniJewel.msbt,f54cc8ce
EventFlowMsg/Gerudo_CarryIce.msbt,11fea8c0
EventFlowMsg/Gerudo_CarryIce_mini.msbt,b9f2ed9f
EventFlowMsg/Gerudo_Ch_FindingValetta.msbt,1df8a5e4
EventFlowMsg/Gerudo_Ch_Helmet.msbt,b84d9ff4
EventFlowMsg/Gerudo_Ch_Poison.msbt,0f78cc8e
EventFlowMsg/Gerudo_Ch_SandWarm.msbt,0222e0d9
EventFlowMsg/Gerudo_Ch_SecretClub.msbt,ac0932a0
EventFlowMsg/Gerudo_Ch_SnowBoots.msbt,6a3285cf
EventFlowMsg/Gerudo_Ch_SnowMT.msbt,ee99dfa0
EventFlowMsg/Gerudo_HorseBuyer.msbt,7e53c7e7
EventFlowMsg/Gerudo_tsukamidake.msbt,1daefac2
EventFlowMsg/Get_MasterSword.msbt,f8c4b84b
EventFlowMsg/GodTree.msbt,4369b975
EventFlowMsg/GoronCamp.msbt,aa4f1bde
EventFlowMsg/GoronCamp_mini.msbt,58fb9aff
EventFlowMsg/GoronsRock.msbt,6d5836ad
EventFlowMsg/GotoZoraVillage.msbt,ed86a2da
EventFlowMsg/HateeluMini_Treasure.msbt,dd361c9d
EventFlowMsg/HatenoMini_BlueFire.msbt,ba0600b0
EventFlowMsg/HorseAssociationCustum001.msbt,3b0613b5
EventFlowMsg/HorseGod001.msbt,932f196d
EventFlowMsg/HutagoHatago_Ch_001.msbt,495c1896
EventFlowMsg/HyruleCastle.msbt,1d59a05e
EventFlowMsg/HyruleDepthMini_WhiteHorse.msbt,6296db39
EventFlowMsg/HyrulePlainMini_Balloon.msbt,6c5793ba
EventFlowMsg/isso_treasure_mini.msbt,f4a9fb83
EventFlowMsg/Kakariko_Cha_001.msbt,fa3894b0
EventFlowMsg/Kakariko_Cha_003.msbt,cad3a600
EventFlowMsg/Kakariko_Ch_004.msbt,89d24f27
EventFlowMsg/Kakariko_Ch_005.msbt,d742268b
EventFlowMsg/Kakariko_Ch_006.msbt,a384e507
EventFlowMsg/KnightDoll.msbt,3f230c3a
EventFlowMsg/KorokMini_KorokShiren.msbt,25398930
EventFlowMsg/KorokMini_RiddleShiren.msbt,9cd190d7
EventFlowMsg/KorokMini_RodShiren.msbt,9145c9e3
EventFlowMsg/KorokMini_UMAShiren.msbt,13f31544
EventFlowMsg/MagneticFld.msbt,3857a852
EventFlowMsg/MamonoShop_BigEnemy_Giant.msbt,f538d69b
EventFlowMsg/MamonoShop_BigEnemy_Golem.msbt,f538d69b
EventFlowMsg/MamonoShop_BigEnemy_Sandworm.msbt,f538d69b
EventFlowMsg/MarittaMini_BigWhales.msbt,4a5a222e
EventFlowMsg/MinamihateeluMini_touzoku.msbt,c2ad33f6
EventFlowMsg/MiniGame_Bowling.msbt,87749a3e
EventFlowMsg/MiniGame_Crosscountry.msbt,82ab705b
EventFlowMsg/MiniGame_GambleTreasureBox.msbt,7fb299a5
EventFlowMsg/MiniGame_HillTower_BirdMan.msbt,576500de
EventFlowMsg/MiniGame_HorsebackArchery.msbt,6e0d1f5c
EventFlowMsg/MiniGame_HorseRace.msbt,0f664783
EventFlowMsg/MiniGame_KitakkareBF.msbt,7b470dee
EventFlowMsg/MiniGame_ParasailArchery.msbt,91a8c221
EventFlowMsg/MiniGame_ParasailRide.msbt,2b7df37f
EventFlowMsg/MiniGame_ShieldSurfing.msbt,0f5137c4
EventFlowMsg/MiniGame_SmashGolf.msbt,40d00c5e
EventFlowMsg/MiniGame_TimeLimitHunting.msbt,dedd270a
EventFlowMsg/MouthofDragon.msbt,8670dd01
EventFlowMsg/MtMotelMini_Landscape.msbt,adef36c0
EventFlowMsg/NakedIsland.msbt,1f721837
EventFlowMsg/Npc_AncientAssistant001.msbt,2d85b274
EventFlowMsg/Npc_AncientAssistant003.msbt,0529d8ce
EventFlowMsg/Npc_AncientAssistant004.msbt,4feb0a69
EventFlowMsg/Npc_AncientDoctor.msbt,d33eabd0
EventFlowMsg/Npc_AncientDoctor_Hateno.msbt,a1d2aa52
EventFlowMsg/NPC_artist_000.msbt,6cad2205
EventFlowMsg/NPC_artist_001.msbt,3e5a6541
EventFlowMsg/NPC_artist_002.msbt,dbe4c3ab
EventFlowMsg/NPC_artist_003.msbt,19789b12
EventFlowMsg/NPC_artist_004.msbt,39b84586
EventFlowMsg/NPC_artist_005.msbt,f6240811
EventFlowMsg/NPC_artist_006.msbt,910ba48b
EventFlowMsg/NPC_artist_007.msbt,04e7c24e
EventFlowMsg/NPC_artist_008.msbt,7cfe3f18
EventFlowMsg/NPC_artist_009.msbt,1df0705d
EventFlowMsg/NPC_artist_010.msbt,b72d4d82
EventFlowMsg/NPC_artist_011.msbt,f9ea3ccc
EventFlowMsg/Npc_Assassin_001.msbt,3f8a935e
EventFlowMsg/Npc_Assassin_002.msbt,ac6b2264
EventFlowMsg/Npc_Assassin_003.msbt,10ba700b
EventFlowMsg/Npc_Assassin_004.msbt,de9cdf85
EventFlowMsg/Npc_Assassin_005.msbt,d438400e
EventFlowMsg/Npc_Assassin_006.msbt,a0d8492f
EventFlowMsg/Npc_Assassin_007.msbt,c6c3cee9
EventFlowMsg/Npc_Assassin_008.msbt,950f8c04
EventFlowMsg/Npc_Assassin_009.msbt,ab926b13
EventFlowMsg/Npc_Assassin_010.msbt,ac216827
EventFlowMsg/Npc_Attacked_001.msbt,de53d2ce
EventFlowMsg/Npc_Attacked_002.msbt,aea3b1f2
EventFlowMsg/Npc_Attacked_003.msbt,bb06abf3
EventFlowMsg/Npc_Attacked_004.msbt,ca5809c4
EventFlowMsg/Npc_Attacked_005.msbt,bdc27bf9
EventFlowMsg/Npc_Attacked_006.msbt,9f425761
EventFlowMsg/Npc_Attacked_007.msbt,f7898244
EventFlowMsg/Npc_Attacked_008.msbt,83ef1750
EventFlowMsg/Npc_Attacked_009.msbt,6790eca4
EventFlowMsg/Npc_Attacked_010.msbt,30a5bc5c
EventFlowMsg/Npc_Attacked_011.msbt,b9e31bb7
EventFlowMsg/Npc_Attacked_012.msbt,6766e05f
EventFlowMsg/Npc_Bottle_Mes001.msbt,1192275a
EventFlowMsg/Npc_Bowling.msbt,b8072770
EventFlowMsg/Npc_Challenge093Lady.msbt,fa9176ab
EventFlowMsg/NPC_Common_B.msbt,5a1d5daf
EventFlowMsg/NPC_Common_G.msbt,4e57aac6
EventFlowMsg/NPC_Common_Korok.msbt,a7444b29
EventFlowMsg/NPC_Common_M.msbt,ff125e78
EventFlowMsg/NPC_Common_M_Warrior.msbt,870ac9d1
EventFlowMsg/NPC_Common_W.msbt,0fb8a21f
EventFlowMsg/NPC_Common_W_Warrior.msbt,7b3c3fe1
EventFlowMsg/NPC_Common_X.msbt,600ea434
EventFlowMsg/NPC_Common_Y.msbt,2bccc38c
EventFlowMsg/Npc_DeathEastHatago_002.msbt,9738979f
EventFlowMsg/Npc_DeathEastHatago_003.msbt,c7e27fd7
EventFlowMsg/Npc_DeathMt001.msbt,ecb58da5
EventFlowMsg/Npc_DressFairy_00.msbt,92177022
EventFlowMsg/Npc_DressFairy_01.msbt,5d1b22e5
EventFlowMsg/Npc_DressFairy_02.msbt,49b72828
EventFlowMsg/Npc_DressFairy_03.msbt,7d2319b7
EventFlowMsg/Npc_FaronWoods001.msbt,a5de0a46
EventFlowMsg/Npc_FaronWoods003.msbt,de1866e9
EventFlowMsg/Npc_FaronWoods006.msbt,ea3bb3f9
EventFlowMsg/Npc_FaronWoods007.msbt,12116229
EventFlowMsg/Npc_FaronWoods008.msbt,bd963d79
EventFlowMsg/Npc_FaronWoods009.msbt,d577a970
EventFlowMsg/Npc_FirstColony004.msbt,ecf1baee
EventFlowMsg/Npc_GerudoDesert001.msbt,4b8dadb0
EventFlowMsg/Npc_GerudoDesert002.msbt,37124d0f
EventFlowMsg/Npc_GerudoDesert003.msbt,dd734cfe
EventFlowMsg/Npc_GerudoDesert004.msbt,d9b52054
EventFlowMsg/Npc_gerudovalley001.msbt,75066a39
EventFlowMsg/Npc_goron001.msbt,5659dbd4
EventFlowMsg/Npc_goron002.msbt,db48b075
EventFlowMsg/Npc_goron003.msbt,e1a343f7
EventFlowMsg/Npc_goron004.msbt,24d1df8e
EventFlowMsg/Npc_Goron005.msbt,32a3cfe1
EventFlowMsg/Npc_Goron006.msbt,f481fc24
EventFlowMsg/Npc_Goron011.msbt,faaceeac
EventFlowMsg/Npc_Goron012.msbt,6bea43c5
EventFlowMsg/Npc_Goron013.msbt,5a11b090
EventFlowMsg/Npc_Goron014.msbt,5f62167f
EventFlowMsg/Npc_Goron015.msbt,e9455e8a
EventFlowMsg/Npc_Goron016.msbt,f5e0a7fa
EventFlowMsg/Npc_Goron017.msbt,552e2fbf
EventFlowMsg/Npc_Goron018.msbt,faadc5ec
EventFlowMsg/Npc_Goron020.msbt,39df65bc
EventFlowMsg/Npc_Goron020_2.msbt,f2c92671
EventFlowMsg/Npc_Goron021.msbt,13de1ebd
EventFlowMsg/Npc_Goron022.msbt,e818cc7a
EventFlowMsg/Npc_Goron023.msbt,af12b495
EventFlowMsg/Npc_Goron025.msbt,54f913a4
EventFlowMsg/Npc_goron026.msbt,c94e107c
EventFlowMsg/Npc_Goron030.msbt,94ba4d34
EventFlowMsg/Npc_Goron031.msbt,a9dd7832
EventFlowMsg/Npc_Goron032.msbt,dfd36d2b
EventFlowMsg/Npc_Goron033.msbt,f87ca849
EventFlowMsg/Npc_Goron109.msbt,e315a938
EventFlowMsg/Npc_Goron110.msbt,9eb43f95
EventFlowMsg/Npc_Goron_Camp001.msbt,b711d0ba
EventFlowMsg/Npc_Goron_Camp002.msbt,dac632d1
EventFlowMsg/Npc_Goron_Camp003.msbt,f73cd511
EventFlowMsg/Npc_HatenoGate001.msbt,33329022
EventFlowMsg/Npc_HatenoGate002.msbt,79455922
EventFlowMsg/Npc_HatenoGate003.msbt,6a9a044b
EventFlowMsg/Npc_HatenoVillage.msbt,1283d7a2
EventFlowMsg/Npc_HatenoVillage001.msbt,8e55c8d7
EventFlowMsg/Npc_HatenoVillage002.msbt,e105d002
EventFlowMsg/Npc_HatenoVillage003.msbt,623fc4c0
EventFlowMsg/Npc_HatenoVillage004.msbt,a65b3b45
EventFlowMsg/Npc_HatenoVillage005.msbt,d8b557c6
EventFlowMsg/Npc_HatenoVillage006.msbt,914d34ea
EventFlowMsg/Npc_HatenoVillage007.msbt,9b23565e
EventFlowMsg/Npc_HatenoVillage008.msbt,89c72856
EventFlowMsg/Npc_HatenoVillage009.msbt,80a45498
EventFlowMsg/Npc_HatenoVillage010.msbt,b4c89f4c
EventFlowMsg/Npc_HatenoVillage011.msbt,4b06c2ef
EventFlowMsg/Npc_HatenoVillage012.msbt,f98ec13f
EventFlowMsg/Npc_HatenoVillage013.msbt,c14c66bf
EventFlowMsg/Npc_HatenoVillage014.msbt,6e9b3d2b
EventFlowMsg/Npc_HatenoVillage015.msbt,cef1bead
EventFlowMsg/Npc_HatenoVillage017.msbt,8007c619
EventFlowMsg/Npc_HatenoVillage018.msbt,32bd152e
EventFlowMsg/Npc_HatenoVillage019.msbt,f60764f3
EventFlowMsg/Npc_HatenoVillage020.msbt,9c8fe515
EventFlowMsg/Npc_HatenoVillage021.msbt,2fc70e43
EventFlowMsg/Npc_HatenoVillage022.msbt,b73fbe73
EventFlowMsg/Npc_HatenoVillage023.msbt,cd65b354
EventFlowMsg/Npc_HatenoVillage024.msbt,81102acb
EventFlowMsg/Npc_HatenoVillage025.msbt,2aa53311
EventFlowMsg/Npc_HatenoVillage026.msbt,13c88fb7
EventFlowMsg/Npc_HatenoVillage027.msbt,9ed925bc
EventFlowMsg/Npc_HatenoVillage028.msbt,7f6d1cfd
EventFlowMsg/Npc_HatenoVillage029.msbt,ca0351c1
EventFlowMsg/Npc_HatenoVillage030.msbt,0485e4e2
EventFlowMsg/Npc_HatenoVillage031.msbt,861539ff
EventFlowMsg/Npc_HatenoVillage032.msbt,9ad79ab5
EventFlowMsg/Npc_HatenoVillage033.msbt,ec7c14ac
EventFlowMsg/Npc_HiddenKorok.msbt,f789e821
EventFlowMsg/Npc_HighMountain001.msbt,6e47e346
EventFlowMsg/Npc_HighMountain003.msbt,431320d9
EventFlowMsg/Npc_HighMountain004.msbt,7005dcaa
EventFlowMsg/Npc_HighMountain005.msbt,55d0aeae
EventFlowMsg/Npc_HighMountain008.msbt,62ebf574
EventFlowMsg/Npc_HighMountain009.msbt,dbf113ff
EventFlowMsg/Npc_HighMountain010.msbt,889207c4
EventFlowMsg/Npc_HighMountain011.msbt,4a215c1a
EventFlowMsg/Npc_HighMountain012.msbt,cad7d27d
EventFlowMsg/Npc_HighMountain013.msbt,8debbfcf
EventFlowMsg/Npc_HighMountain020.msbt,232ac1c4
EventFlowMsg/Npc_HighMountain021.msbt,17dc5f01
EventFlowMsg/Npc_HighMountain025.msbt,11695e07
EventFlowMsg/Npc_HighMountain030.msbt,939965bc
EventFlowMsg/Npc_HighMountain031.msbt,1f803132
EventFlowMsg/Npc_HighMountain032.msbt,2b5506e7
EventFlowMsg/Npc_HighMountain033.msbt,548c3764
EventFlowMsg/Npc_HighMountain034.msbt,e79085fd
EventFlowMsg/Npc_HighMountain035.msbt,37b536ad
EventFlowMsg/Npc_HighMountain036.msbt,74a3e20a
EventFlowMsg/Npc_HighMountain037.msbt,74a3bafa
EventFlowMsg/Npc_HighMountain040.msbt,51f49122
EventFlowMsg/Npc_HighMountain041.msbt,cd94f47b
EventFlowMsg/Npc_HorseBuyer.msbt,6720e39f
EventFlowMsg/Npc_Hunters_Lost.msbt,0cd55e99
EventFlowMsg/Npc_HutagoHatago_002.msbt,4185f8da
EventFlowMsg/Npc_HutagoHatago_Woman_01.msbt,844496fc
EventFlowMsg/Npc_HyruleDepthHatago001.msbt,4a75edc3
EventFlowMsg/Npc_HyruleDepthHatago002.msbt,5b9e0872
EventFlowMsg/Npc_HyruleDepthHatago003.msbt,93957a5b
EventFlowMsg/Npc_HyruleDepthHatago004.msbt,4167b860
EventFlowMsg/Npc_HyruleDepthHatago006.msbt,6e50cd94
EventFlowMsg/Npc_HyruleDepthHatago007.msbt,09bb2820
EventFlowMsg/Npc_HyrulePlain004.msbt,48b93808
EventFlowMsg/Npc_HyrulePlain005.msbt,cd4de1a1
EventFlowMsg/Npc_HyrulePlain006.msbt,3604f0d4
EventFlowMsg/Npc_HyruleWestHatago001.msbt,2a49e133
EventFlowMsg/Npc_HyruleWestHatago002.msbt,85e670bc
EventFlowMsg/Npc_HyruleWestHatago003.msbt,b4a4bd89
EventFlowMsg/Npc_HyruleWestHatago004.msbt,635f5251
EventFlowMsg/Npc_HyruleWestHatago006.msbt,846216ef
EventFlowMsg/Npc_Kakariko001.msbt,2eee147a
EventFlowMsg/Npc_Kakariko002.msbt,dd943c26
EventFlowMsg/Npc_Kakariko003.msbt,1a1cbd8b
EventFlowMsg/Npc_Kakariko004.msbt,328473a6
EventFlowMsg/Npc_Kakariko005.msbt,2ae59a14
EventFlowMsg/Npc_Kakariko006.msbt,168cea63
EventFlowMsg/Npc_Kakariko007.msbt,f6f8239a
EventFlowMsg/Npc_Kakariko008.msbt,3f3b3e0f
EventFlowMsg/Npc_Kakariko010.msbt,43e2f5af
EventFlowMsg/Npc_Kakariko011.msbt,fcc6b736
EventFlowMsg/Npc_Kakariko012.msbt,014d7539
EventFlowMsg/Npc_Kakariko013.msbt,17908edf
EventFlowMsg/Npc_Kakariko014.msbt,5357d9df
EventFlowMsg/Npc_Kakariko015.msbt,4e6536e0
EventFlowMsg/Npc_Kakariko016.msbt,baa41cd1
EventFlowMsg/Npc_King_Common.msbt,b8662d98
EventFlowMsg/Npc_King_Parasail002.msbt,befd271f
EventFlowMsg/Npc_King_Parasail004.msbt,aa0337b8
EventFlowMsg/Npc_King_Parasail005.msbt,71523176
EventFlowMsg/Npc_King_Vagrant001.msbt,04667fdd
EventFlowMsg/Npc_King_Vagrant003.msbt,561262b9
EventFlowMsg/Npc_King_Vagrant004.msbt,9522b681
EventFlowMsg/Npc_King_Vagrant005.msbt,8ee4648f
